Age,Gender,Education Level,Job Title,Years of Experience,Salary,Career_Start_Age,Gender_Encoded,Education_Level_Encoded,Job_Title_Encoded
27.0,Male,Bachelor's Degree,Front end Developer,3.0,80000.0,24.0,1,1.1,43
30.0,Male,Bachelor's Degree,Back end Developer,4.0,95000.0,26.0,1,1.1,3
27.0,Female,Master's Degree,Full Stack Engineer,3.0,100000.0,24.0,0,2.1,44
54.0,Male,PhD,Software Engineer Manager,17.0,195000.0,37.0,1,3.0,176
49.0,Male,PhD,Software Engineer Manager,15.0,185000.0,34.0,1,3.0,176
38.0,Male,Master's Degree,Senior Software Engineer,10.0,155000.0,28.0,1,2.1,168
54.0,Male,PhD,Software Engineer Manager,18.0,195000.0,36.0,1,3.0,176
31.0,Male,Master's Degree,Senior Project Engineer,6.0,125000.0,25.0,1,2.1,158
56.0,Male,PhD,Software Engineer Manager,17.0,195000.0,39.0,1,3.0,176
31.0,Male,Master's Degree,Senior Software Engineer,7.0,140000.0,24.0,1,2.1,168
42.0,Male,PhD,Senior Software Engineer,14.0,170000.0,28.0,1,3.0,168
44.0,Male,Master's Degree,Senior Project Engineer,11.0,170000.0,33.0,1,2.1,158
37.0,Male,Master's Degree,Senior Software Engineer,9.0,150000.0,28.0,1,2.1,168
24.0,Female,Bachelor's Degree,Back end Developer,1.0,60000.0,23.0,0,1.1,3
27.0,Male,Bachelor's Degree,Front end Developer,2.0,70000.0,25.0,1,1.1,43
42.0,Male,PhD,Senior Software Engineer,14.0,170000.0,28.0,1,3.0,168
24.0,Female,Bachelor's Degree,Front end Developer,1.0,55000.0,23.0,0,1.1,43
28.0,Female,Bachelor's Degree,Front end Developer,3.0,80000.0,25.0,0,1.1,43
43.0,Male,PhD,Senior Project Engineer,13.0,185000.0,30.0,1,3.0,158
31.0,Male,Master's Degree,Full Stack Engineer,7.0,140000.0,24.0,1,2.1,44
43.0,Male,PhD,Software Engineer Manager,13.0,180000.0,30.0,1,3.0,176
27.0,Female,Master's Degree,Back end Developer,2.0,70000.0,25.0,0,2.1,3
49.0,Male,PhD,Software Engineer Manager,15.0,185000.0,34.0,1,3.0,176
48.0,Male,PhD,Senior Project Engineer,16.0,190000.0,32.0,1,3.0,158
30.0,Female,Master's Degree,Back end Developer,6.0,130000.0,24.0,0,2.1,3
28.0,Female,Master's Degree,Full Stack Engineer,4.0,110000.0,24.0,0,2.1,44
46.0,Male,PhD,Software Engineer Manager,14.0,180000.0,32.0,1,3.0,176
37.0,Male,Master's Degree,Senior Software Engineer,9.0,145000.0,28.0,1,2.1,168
42.0,Male,PhD,Senior Software Engineer,14.0,170000.0,28.0,1,3.0,168
43.0,Male,PhD,Senior Project Engineer,12.0,165000.0,31.0,1,3.0,158
31.0,Male,Master's Degree,Senior Software Engineer,7.0,140000.0,24.0,1,2.1,168
56.0,Male,PhD,Software Engineer Manager,17.0,195000.0,39.0,1,3.0,176
37.0,Male,Master's Degree,Senior Software Engineer,10.0,155000.0,27.0,1,2.1,168
54.0,Male,PhD,Software Engineer Manager,16.0,190000.0,38.0,1,3.0,176
58.0,Male,PhD,Software Engineer Manager,17.0,195000.0,41.0,1,3.0,176
33.0,Male,Master's Degree,Back end Developer,6.0,130000.0,27.0,1,2.1,3
29.0,Female,Bachelor's Degree,Front end Developer,3.0,85000.0,26.0,0,1.1,43
52.0,Male,PhD,Software Engineer Manager,18.0,200000.0,34.0,1,3.0,176
36.0,Male,Master's Degree,Full Stack Engineer,8.0,140000.0,28.0,1,2.1,44
26.0,Male,Bachelor's Degree,Back end Developer,2.0,65000.0,24.0,1,1.1,3
47.0,Male,PhD,Senior Project Engineer,16.0,190000.0,31.0,1,3.0,158
32.0,Male,Master's Degree,Full Stack Engineer,6.0,120000.0,26.0,1,2.1,44
29.0,Male,Bachelor's Degree,Front end Developer,3.0,80000.0,26.0,1,1.1,43
28.0,Female,Master's Degree,Back end Developer,3.0,90000.0,25.0,0,2.1,3
54.0,Male,PhD,Software Engineer Manager,16.0,190000.0,38.0,1,3.0,176
57.0,Male,PhD,Software Engineer Manager,18.0,200000.0,39.0,1,3.0,176
51.0,Male,PhD,Software Engineer Manager,16.0,190000.0,35.0,1,3.0,176
28.0,Female,Master's Degree,Full Stack Engineer,4.0,110000.0,24.0,0,2.1,44
46.0,Male,PhD,Software Engineer Manager,14.0,180000.0,32.0,1,3.0,176
27.0,Female,Master's Degree,Back end Developer,2.0,65000.0,25.0,0,2.1,3
45.0,Male,PhD,Senior Project Engineer,14.0,185000.0,31.0,1,3.0,158
23.0,Female,Bachelor's Degree,Front end Developer,1.0,55000.0,22.0,0,1.1,43
36.0,Male,Master's Degree,Full Stack Engineer,7.0,130000.0,29.0,1,2.1,44
48.0,Male,PhD,Senior Project Engineer,16.0,190000.0,32.0,1,3.0,158
33.0,Female,Master's Degree,Full Stack Engineer,5.0,120000.0,28.0,0,2.1,44
38.0,Female,Master's Degree,Back end Developer,10.0,155000.0,28.0,0,2.1,3
51.0,Male,PhD,Software Engineer Manager,16.0,190000.0,35.0,1,3.0,176
27.0,Female,Master's Degree,Full Stack Engineer,3.0,100000.0,24.0,0,2.1,44
37.0,Male,Master's Degree,Senior Software Engineer,9.0,150000.0,28.0,1,2.1,168
44.0,Female,Master's Degree,Senior Project Engineer,12.0,170000.0,32.0,0,2.1,158
27.0,Male,Bachelor's Degree,Front end Developer,3.0,80000.0,24.0,1,1.1,43
38.0,Male,Master's Degree,Senior Software Engineer,10.0,155000.0,28.0,1,2.1,168
54.0,Male,PhD,Software Engineer Manager,17.0,195000.0,37.0,1,3.0,176
49.0,Male,PhD,Software Engineer Manager,15.0,185000.0,34.0,1,3.0,176
27.0,Male,Bachelor's Degree,Front end Developer,2.0,70000.0,25.0,1,1.1,43
48.0,Male,PhD,Senior Project Engineer,16.0,190000.0,32.0,1,3.0,158
31.0,Male,Master's Degree,Full Stack Engineer,7.0,140000.0,24.0,1,2.1,44
25.0,Male,Bachelor's Degree,Front end Developer,1.0,55000.0,24.0,1,1.1,43
50.0,Male,PhD,Software Engineer Manager,16.0,190000.0,34.0,1,3.0,176
46.0,Male,PhD,Software Engineer Manager,14.0,180000.0,32.0,1,3.0,176
33.0,Male,Master's Degree,Full Stack Engineer,6.0,130000.0,27.0,1,2.1,44
42.0,Male,PhD,Senior Software Engineer,14.0,170000.0,28.0,1,3.0,168
41.0,Male,PhD,Senior Project Engineer,12.0,165000.0,29.0,1,3.0,158
43.0,Male,PhD,Senior Project Engineer,13.0,185000.0,30.0,1,3.0,158
32.0,Male,Master's Degree,Back end Developer,6.0,130000.0,26.0,1,2.1,3
24.0,Male,Bachelor's Degree,Front end Developer,1.0,60000.0,23.0,1,1.1,43
44.0,Female,Master's Degree,Senior Software Engineer,11.0,170000.0,33.0,0,2.1,168
36.0,Male,Master's Degree,Senior Software Engineer,7.0,140000.0,29.0,1,2.1,168
28.0,Female,Master's Degree,Full Stack Engineer,4.0,110000.0,24.0,0,2.1,44
28.0,Male,Bachelor's Degree,Front end Developer,2.0,70000.0,26.0,1,1.1,43
37.0,Male,Master's Degree,Senior Software Engineer,9.0,145000.0,28.0,1,2.1,168
54.0,Male,PhD,Software Engineer Manager,16.0,190000.0,38.0,1,3.0,176
58.0,Male,PhD,Software Engineer Manager,17.0,200000.0,41.0,1,3.0,176
27.0,Male,Bachelor's Degree,Front end Developer,3.0,80000.0,24.0,1,1.1,43
30.0,Male,Bachelor's Degree,Back end Developer,4.0,95000.0,26.0,1,1.1,3
27.0,Female,Master's Degree,Full Stack Engineer,3.0,100000.0,24.0,0,2.1,44
54.0,Male,PhD,Software Engineer Manager,17.0,195000.0,37.0,1,3.0,176
49.0,Male,PhD,Software Engineer Manager,15.0,185000.0,34.0,1,3.0,176
38.0,Male,Master's Degree,Senior Software Engineer,10.0,155000.0,28.0,1,2.1,168
54.0,Male,PhD,Software Engineer Manager,18.0,195000.0,36.0,1,3.0,176
31.0,Male,Master's Degree,Senior Project Engineer,6.0,125000.0,25.0,1,2.1,158
56.0,Male,PhD,Software Engineer Manager,17.0,195000.0,39.0,1,3.0,176
31.0,Male,Master's Degree,Senior Software Engineer,7.0,140000.0,24.0,1,2.1,168
42.0,Male,PhD,Senior Software Engineer,14.0,170000.0,28.0,1,3.0,168
44.0,Male,Master's Degree,Senior Project Engineer,11.0,170000.0,33.0,1,2.1,158
37.0,Male,Master's Degree,Senior Software Engineer,9.0,150000.0,28.0,1,2.1,168
24.0,Female,Bachelor's Degree,Back end Developer,1.0,60000.0,23.0,0,1.1,3
27.0,Male,Bachelor's Degree,Front end Developer,2.0,70000.0,25.0,1,1.1,43
42.0,Male,PhD,Senior Software Engineer,14.0,170000.0,28.0,1,3.0,168
24.0,Female,Bachelor's Degree,Front end Developer,1.0,55000.0,23.0,0,1.1,43
28.0,Female,Bachelor's Degree,Front end Developer,3.0,80000.0,25.0,0,1.1,43
43.0,Male,PhD,Senior Project Engineer,13.0,185000.0,30.0,1,3.0,158
31.0,Male,Master's Degree,Full Stack Engineer,7.0,140000.0,24.0,1,2.1,44
43.0,Male,PhD,Software Engineer Manager,13.0,180000.0,30.0,1,3.0,176
27.0,Female,Master's Degree,Back end Developer,2.0,70000.0,25.0,0,2.1,3
49.0,Male,PhD,Software Engineer Manager,15.0,185000.0,34.0,1,3.0,176
48.0,Male,PhD,Senior Project Engineer,16.0,190000.0,32.0,1,3.0,158
31.0,Male,Master's Degree,Senior Project Engineer,6.0,125000.0,25.0,1,2.1,158
40.0,Male,PhD,Senior Software Engineer,12.0,160000.0,28.0,1,3.0,168
36.0,Male,Master's Degree,Senior Software Engineer,8.0,140000.0,28.0,1,2.1,168
54.0,Male,PhD,Software Engineer Manager,17.0,195000.0,37.0,1,3.0,176
27.0,Male,Bachelor's Degree,Front end Developer,2.0,70000.0,25.0,1,1.1,43
28.0,Male,Bachelor's Degree,Front end Developer,2.0,70000.0,26.0,1,1.1,43
44.0,Male,Master's Degree,Senior Project Engineer,11.0,170000.0,33.0,1,2.1,158
43.0,Male,PhD,Senior Project Engineer,13.0,185000.0,30.0,1,3.0,158
54.0,Male,PhD,Software Engineer Manager,17.0,195000.0,37.0,1,3.0,176
32.0,Male,Master's Degree,Back end Developer,6.0,130000.0,26.0,1,2.1,3
38.0,Male,Master's Degree,Senior Software Engineer,10.0,155000.0,28.0,1,2.1,168
49.0,Male,PhD,Software Engineer Manager,15.0,185000.0,34.0,1,3.0,176
27.0,Male,Bachelor's Degree,Front end Developer,3.0,80000.0,24.0,1,1.1,43
54.0,Male,PhD,Software Engineer Manager,17.0,195000.0,37.0,1,3.0,176
31.0,Male,Master's Degree,Senior Project Engineer,7.0,135000.0,24.0,1,2.1,158
24.0,Male,Bachelor's Degree,Back end Developer,1.0,55000.0,23.0,1,1.1,3
48.0,Male,PhD,Senior Project Engineer,16.0,190000.0,32.0,1,3.0,158
27.0,Female,Master's Degree,Back end Developer,2.0,70000.0,25.0,0,2.1,3
43.0,Male,PhD,Senior Project Engineer,13.0,185000.0,30.0,1,3.0,158
44.0,Male,Master's Degree,Senior Project Engineer,11.0,170000.0,33.0,1,2.1,158
37.0,Male,Master's Degree,Senior Software Engineer,9.0,150000.0,28.0,1,2.1,168
56.0,Male,PhD,Software Engineer Manager,17.0,195000.0,39.0,1,3.0,176
28.0,Male,Bachelor's Degree,Front end Developer,2.0,70000.0,26.0,1,1.1,43
54.0,Male,PhD,Software Engineer Manager,17.0,195000.0,37.0,1,3.0,176
31.0,Male,Master's Degree,Senior Project Engineer,6.0,125000.0,25.0,1,2.1,158
49.0,Male,PhD,Software Engineer Manager,15.0,185000.0,34.0,1,3.0,176
27.0,Female,Master's Degree,Back end Developer,2.0,70000.0,25.0,0,2.1,3
38.0,Male,Master's Degree,Senior Software Engineer,10.0,155000.0,28.0,1,2.1,168
27.0,Male,Bachelor's Degree,Front end Developer,3.0,80000.0,24.0,1,1.1,43
43.0,Male,PhD,Senior Project Engineer,13.0,185000.0,30.0,1,3.0,158
48.0,Male,PhD,Senior Project Engineer,16.0,190000.0,32.0,1,3.0,158
44.0,Male,Master's Degree,Senior Project Engineer,11.0,170000.0,33.0,1,2.1,158
54.0,Male,PhD,Software Engineer Manager,17.0,195000.0,37.0,1,3.0,176
37.0,Male,Master's Degree,Senior Software Engineer,9.0,150000.0,28.0,1,2.1,168
28.0,Male,Bachelor's Degree,Front end Developer,2.0,70000.0,26.0,1,1.1,43
27.0,Female,Master's Degree,Back end Developer,2.0,70000.0,25.0,0,2.1,3
49.0,Male,PhD,Software Engineer Manager,15.0,185000.0,34.0,1,3.0,176
31.0,Male,Master's Degree,Senior Project Engineer,7.0,135000.0,24.0,1,2.1,158
27.0,Male,Bachelor's Degree,Front end Developer,3.0,80000.0,24.0,1,1.1,43
54.0,Male,PhD,Software Engineer Manager,17.0,195000.0,37.0,1,3.0,176
38.0,Male,Master's Degree,Senior Software Engineer,10.0,155000.0,28.0,1,2.1,168
44.0,Male,Master's Degree,Senior Project Engineer,11.0,170000.0,33.0,1,2.1,158
43.0,Male,PhD,Senior Project Engineer,13.0,185000.0,30.0,1,3.0,158
27.0,Male,Bachelor's Degree,Front end Developer,2.0,70000.0,25.0,1,1.1,43
48.0,Male,PhD,Senior Project Engineer,16.0,190000.0,32.0,1,3.0,158
31.0,Male,Master's Degree,Senior Project Engineer,6.0,125000.0,25.0,1,2.1,158
54.0,Male,PhD,Software Engineer Manager,17.0,195000.0,37.0,1,3.0,176
37.0,Male,Master's Degree,Senior Software Engineer,9.0,150000.0,28.0,1,2.1,168
28.0,Male,Bachelor's Degree,Front end Developer,2.0,70000.0,26.0,1,1.1,43
27.0,Female,Master's Degree,Back end Developer,2.0,70000.0,25.0,0,2.1,3
34.0,Male,Bachelor's Degree,Front end Developer,5.0,95000.0,29.0,1,1.1,43
43.0,Female,Master's Degree,Senior Software Engineer,12.0,170000.0,31.0,0,2.1,168
27.0,Male,Bachelor's Degree,Back end Developer,2.0,75000.0,25.0,1,1.1,3
56.0,Female,PhD,Software Engineer Manager,18.0,210000.0,38.0,0,3.0,176
32.0,Male,Master's Degree,Full Stack Engineer,7.0,135000.0,25.0,1,2.1,44
40.0,Male,PhD,Senior Software Engineer,12.0,160000.0,28.0,1,3.0,168
23.0,Male,Bachelor's Degree,Front end Developer,1.0,55000.0,22.0,1,1.1,43
46.0,Male,PhD,Senior Project Engineer,16.0,190000.0,30.0,1,3.0,158
41.0,Female,PhD,Senior Project Engineer,11.0,165000.0,30.0,0,3.0,158
28.0,Female,Bachelor's Degree,Front end Developer,3.0,80000.0,25.0,0,1.1,43
34.0,Male,Bachelor's Degree,Back end Developer,6.0,120000.0,28.0,1,1.1,3
49.0,Male,PhD,Software Engineer Manager,15.0,185000.0,34.0,1,3.0,176
43.0,Male,PhD,Senior Project Engineer,13.0,185000.0,30.0,1,3.0,158
54.0,Male,PhD,Software Engineer Manager,16.0,190000.0,38.0,1,3.0,176
36.0,Male,Master's Degree,Senior Software Engineer,8.0,140000.0,28.0,1,2.1,168
33.0,Male,Master's Degree,Full Stack Engineer,6.0,130000.0,27.0,1,2.1,44
27.0,Female,Master's Degree,Back end Developer,2.0,70000.0,25.0,0,2.1,3
44.0,Male,Master's Degree,Senior Project Engineer,11.0,170000.0,33.0,1,2.1,158
31.0,Male,Master's Degree,Senior Project Engineer,6.0,125000.0,25.0,1,2.1,158
38.0,Male,Master's Degree,Senior Software Engineer,10.0,155000.0,28.0,1,2.1,168
27.0,Male,Bachelor's Degree,Front end Developer,2.0,70000.0,25.0,1,1.1,43
54.0,Male,PhD,Software Engineer Manager,17.0,195000.0,37.0,1,3.0,176
31.0,Male,Master's Degree,Senior Software Engineer,7.0,140000.0,24.0,1,2.1,168
32.0,Male,Master's Degree,Back end Developer,6.0,130000.0,26.0,1,2.1,3
38.0,Female,Master's Degree,Back end Developer,10.0,155000.0,28.0,0,2.1,3
51.0,Male,PhD,Software Engineer Manager,16.0,190000.0,35.0,1,3.0,176
28.0,Male,Bachelor's Degree,Front end Developer,2.0,70000.0,26.0,1,1.1,43
27.0,Male,Bachelor's Degree,Front end Developer,3.0,80000.0,24.0,1,1.1,43
43.0,Male,PhD,Senior Project Engineer,13.0,185000.0,30.0,1,3.0,158
27.0,Female,Master's Degree,Full Stack Engineer,3.0,100000.0,24.0,0,2.1,44
49.0,Male,PhD,Software Engineer Manager,15.0,185000.0,34.0,1,3.0,176
48.0,Male,PhD,Senior Project Engineer,16.0,190000.0,32.0,1,3.0,158
31.0,Male,Master's Degree,Senior Project Engineer,7.0,135000.0,24.0,1,2.1,158
40.0,Female,PhD,Senior Software Engineer,12.0,160000.0,28.0,0,3.0,168
24.0,Male,Bachelor's Degree,Front end Developer,1.0,55000.0,23.0,1,1.1,43
27.0,Male,Bachelor's Degree,Front end Developer,3.0,80000.0,24.0,1,1.1,43
42.0,Male,PhD,Senior Software Engineer,14.0,170000.0,28.0,1,3.0,168
24.0,Female,Bachelor's Degree,Front end Developer,1.0,55000.0,23.0,0,1.1,43
28.0,Female,Bachelor's Degree,Front end Developer,3.0,80000.0,25.0,0,1.1,43
43.0,Male,PhD,Senior Project Engineer,13.0,185000.0,30.0,1,3.0,158
31.0,Male,Master's Degree,Full Stack Engineer,7.0,140000.0,24.0,1,2.1,44
43.0,Male,PhD,Software Engineer Manager,13.0,180000.0,30.0,1,3.0,176
27.0,Female,Master's Degree,Back end Developer,2.0,70000.0,25.0,0,2.1,3
49.0,Male,PhD,Software Engineer Manager,15.0,185000.0,34.0,1,3.0,176
48.0,Male,PhD,Senior Project Engineer,16.0,190000.0,32.0,1,3.0,158
31.0,Male,Master's Degree,Senior Project Engineer,6.0,125000.0,25.0,1,2.1,158
40.0,Male,PhD,Senior Software Engineer,12.0,160000.0,28.0,1,3.0,168
36.0,Male,Master's Degree,Senior Software Engineer,8.0,140000.0,28.0,1,2.1,168
54.0,Male,PhD,Software Engineer Manager,17.0,195000.0,37.0,1,3.0,176
27.0,Male,Bachelor's Degree,Front end Developer,2.0,70000.0,25.0,1,1.1,43
28.0,Male,Bachelor's Degree,Front end Developer,2.0,70000.0,26.0,1,1.1,43
44.0,Male,Master's Degree,Senior Project Engineer,11.0,170000.0,33.0,1,2.1,158
43.0,Male,PhD,Senior Project Engineer,13.0,185000.0,30.0,1,3.0,158
54.0,Male,PhD,Software Engineer Manager,17.0,195000.0,37.0,1,3.0,176
32.0,Male,Master's Degree,Back end Developer,6.0,130000.0,26.0,1,2.1,3
38.0,Male,Master's Degree,Senior Software Engineer,10.0,155000.0,28.0,1,2.1,168
49.0,Male,PhD,Software Engineer Manager,15.0,185000.0,34.0,1,3.0,176
27.0,Male,Bachelor's Degree,Front end Developer,3.0,80000.0,24.0,1,1.1,43
54.0,Male,PhD,Software Engineer Manager,17.0,195000.0,37.0,1,3.0,176
31.0,Male,Master's Degree,Senior Project Engineer,7.0,135000.0,24.0,1,2.1,158
24.0,Male,Bachelor's Degree,Back end Developer,1.0,55000.0,23.0,1,1.1,3
48.0,Male,PhD,Senior Project Engineer,16.0,190000.0,32.0,1,3.0,158
27.0,Female,Master's Degree,Back end Developer,2.0,70000.0,25.0,0,2.1,3
43.0,Male,PhD,Senior Project Engineer,13.0,185000.0,30.0,1,3.0,158
44.0,Male,Master's Degree,Senior Project Engineer,11.0,170000.0,33.0,1,2.1,158
37.0,Male,Master's Degree,Senior Software Engineer,9.0,150000.0,28.0,1,2.1,168
56.0,Male,PhD,Software Engineer Manager,17.0,195000.0,39.0,1,3.0,176
28.0,Male,Bachelor's Degree,Front end Developer,2.0,70000.0,26.0,1,1.1,43
54.0,Male,PhD,Software Engineer Manager,17.0,195000.0,37.0,1,3.0,176
31.0,Male,Master's Degree,Senior Project Engineer,6.0,125000.0,25.0,1,2.1,158
49.0,Male,PhD,Software Engineer Manager,15.0,185000.0,34.0,1,3.0,176
54.0,Male,PhD,Software Engineer Manager,17.0,195000.0,37.0,1,3.0,176
27.0,Male,Bachelor's Degree,Front end Developer,3.0,80000.0,24.0,1,1.1,43
42.0,Male,PhD,Senior Software Engineer,14.0,170000.0,28.0,1,3.0,168
38.0,Male,Master's Degree,Senior Software Engineer,10.0,155000.0,28.0,1,2.1,168
43.0,Male,PhD,Senior Project Engineer,13.0,185000.0,30.0,1,3.0,158
27.0,Male,Bachelor's Degree,Front end Developer,2.0,70000.0,25.0,1,1.1,43
31.0,Male,Master's Degree,Full Stack Engineer,7.0,140000.0,24.0,1,2.1,44
54.0,Male,PhD,Software Engineer Manager,17.0,195000.0,37.0,1,3.0,176
36.0,Male,Master's Degree,Senior Software Engineer,8.0,140000.0,28.0,1,2.1,168
27.0,Female,Master's Degree,Back end Developer,2.0,70000.0,25.0,0,2.1,3
49.0,Male,PhD,Software Engineer Manager,15.0,185000.0,34.0,1,3.0,176
48.0,Male,PhD,Senior Project Engineer,16.0,190000.0,32.0,1,3.0,158
31.0,Male,Master's Degree,Senior Project Engineer,7.0,135000.0,24.0,1,2.1,158
40.0,Female,PhD,Senior Software Engineer,12.0,160000.0,28.0,0,3.0,168
24.0,Male,Bachelor's Degree,Front end Developer,1.0,55000.0,23.0,1,1.1,43
27.0,Male,Bachelor's Degree,Front end Developer,3.0,80000.0,24.0,1,1.1,43
43.0,Male,PhD,Senior Project Engineer,13.0,185000.0,30.0,1,3.0,158
27.0,Female,Master's Degree,Full Stack Engineer,3.0,100000.0,24.0,0,2.1,44
49.0,Male,PhD,Software Engineer Manager,15.0,185000.0,34.0,1,3.0,176
48.0,Male,PhD,Senior Project Engineer,16.0,190000.0,32.0,1,3.0,158
31.0,Male,Master's Degree,Senior Project Engineer,6.0,125000.0,25.0,1,2.1,158
40.0,Male,PhD,Senior Software Engineer,12.0,160000.0,28.0,1,3.0,168
36.0,Male,Master's Degree,Senior Software Engineer,8.0,140000.0,28.0,1,2.1,168
54.0,Male,PhD,Software Engineer Manager,17.0,195000.0,37.0,1,3.0,176
27.0,Male,Bachelor's Degree,Front end Developer,2.0,70000.0,25.0,1,1.1,43
28.0,Male,Bachelor's Degree,Front end Developer,2.0,70000.0,26.0,1,1.1,43
44.0,Male,Master's Degree,Senior Project Engineer,11.0,170000.0,33.0,1,2.1,158
43.0,Male,PhD,Senior Project Engineer,13.0,185000.0,30.0,1,3.0,158
54.0,Male,PhD,Software Engineer Manager,17.0,195000.0,37.0,1,3.0,176
32.0,Male,Master's Degree,Back end Developer,6.0,130000.0,26.0,1,2.1,3
38.0,Male,Master's Degree,Senior Software Engineer,10.0,155000.0,28.0,1,2.1,168
49.0,Male,PhD,Software Engineer Manager,15.0,185000.0,34.0,1,3.0,176
27.0,Male,Bachelor's Degree,Front end Developer,3.0,80000.0,24.0,1,1.1,43
54.0,Male,PhD,Software Engineer Manager,17.0,195000.0,37.0,1,3.0,176
31.0,Male,Master's Degree,Senior Project Engineer,7.0,135000.0,24.0,1,2.1,158
24.0,Male,Bachelor's Degree,Back end Developer,1.0,55000.0,23.0,1,1.1,3
48.0,Male,PhD,Senior Project Engineer,16.0,190000.0,32.0,1,3.0,158
27.0,Female,Master's Degree,Back end Developer,2.0,70000.0,25.0,0,2.1,3
43.0,Male,PhD,Senior Project Engineer,13.0,185000.0,30.0,1,3.0,158
44.0,Male,Master's Degree,Senior Project Engineer,11.0,170000.0,33.0,1,2.1,158
37.0,Male,Master's Degree,Senior Software Engineer,9.0,150000.0,28.0,1,2.1,168
56.0,Male,PhD,Software Engineer Manager,17.0,195000.0,39.0,1,3.0,176
28.0,Male,Bachelor's Degree,Front end Developer,2.0,70000.0,26.0,1,1.1,43
54.0,Male,PhD,Software Engineer Manager,17.0,195000.0,37.0,1,3.0,176
31.0,Male,Master's Degree,Senior Project Engineer,6.0,125000.0,25.0,1,2.1,158
49.0,Male,PhD,Software Engineer Manager,15.0,185000.0,34.0,1,3.0,176
54.0,Male,PhD,Software Engineer Manager,17.0,195000.0,37.0,1,3.0,176
27.0,Male,Bachelor's Degree,Front end Developer,3.0,80000.0,24.0,1,1.1,43
42.0,Male,PhD,Senior Software Engineer,14.0,170000.0,28.0,1,3.0,168
38.0,Male,Master's Degree,Senior Software Engineer,10.0,155000.0,28.0,1,2.1,168
36.0,Male,Bachelor's Degree,Front end Developer,7.0,120000.0,29.0,1,1.1,43
29.0,Female,Master's Degree,Back end Developer,3.0,90000.0,26.0,0,2.1,3
41.0,Female,PhD,Software Engineer Manager,14.0,180000.0,27.0,0,3.0,176
33.0,Male,Bachelor's Degree,Full Stack Engineer,7.0,130000.0,26.0,1,1.1,44
42.0,Male,PhD,Senior Software Engineer,12.0,170000.0,30.0,1,3.0,168
28.0,Male,Bachelor's Degree,Back end Developer,2.0,70000.0,26.0,1,1.1,3
55.0,Male,PhD,Software Engineer Manager,18.0,210000.0,37.0,1,3.0,176
26.0,Female,Master's Degree,Front end Developer,1.0,55000.0,25.0,0,2.1,43
47.0,Male,PhD,Senior Project Engineer,16.0,190000.0,31.0,1,3.0,158
44.0,Female,PhD,Software Engineer Manager,11.0,165000.0,33.0,0,3.0,176
30.0,Male,Master's Degree,Full Stack Engineer,5.0,105000.0,25.0,1,2.1,44
39.0,Female,Master's Degree,Senior Software Engineer,11.0,160000.0,28.0,0,2.1,168
32.0,Male,Bachelor's Degree,Front end Developer,6.0,110000.0,26.0,1,1.1,43
50.0,Male,PhD,Software Engineer Manager,17.0,195000.0,33.0,1,3.0,176
27.0,Male,Bachelor's Degree,Back end Developer,3.0,85000.0,24.0,1,1.1,3
46.0,Male,PhD,Senior Project Engineer,14.0,180000.0,32.0,1,3.0,158
25.0,Female,Bachelor's Degree,Front end Developer,1.0,55000.0,24.0,0,1.1,43
43.0,Male,PhD,Senior Project Engineer,13.0,185000.0,30.0,1,3.0,158
35.0,Male,Bachelor's Degree,Back end Developer,8.0,140000.0,27.0,1,1.1,3
29.0,Female,Master's Degree,Back end Developer,3.0,90000.0,26.0,0,2.1,3
40.0,Female,PhD,Senior Software Engineer,12.0,160000.0,28.0,0,3.0,168
35.0,Male,Bachelor's Degree,Full Stack Engineer,8.0,145000.0,27.0,1,1.1,44
41.0,Male,PhD,Senior Project Engineer,13.0,185000.0,28.0,1,3.0,158
30.0,Male,Master's Degree,Full Stack Engineer,5.0,105000.0,25.0,1,2.1,44
33.0,Male,Bachelor's Degree,Front end Developer,6.0,110000.0,27.0,1,1.1,43
55.0,Male,PhD,Software Engineer Manager,18.0,210000.0,37.0,1,3.0,176
26.0,Female,Master's Degree,Front end Developer,1.0,55000.0,25.0,0,2.1,43
47.0,Male,PhD,Senior Project Engineer,16.0,190000.0,31.0,1,3.0,158
44.0,Female,PhD,Software Engineer Manager,11.0,165000.0,33.0,0,3.0,176
30.0,Male,Master's Degree,Full Stack Engineer,5.0,105000.0,25.0,1,2.1,44
39.0,Female,Master's Degree,Senior Software Engineer,11.0,160000.0,28.0,0,2.1,168
32.0,Male,Bachelor's Degree,Front end Developer,6.0,110000.0,26.0,1,1.1,43
